employee_id,gender,state,city,education_level,birthdate,hiredate,termdate,department,job_title,salary,performance_rating,full_name,status,age
00-33519462,Male,Ohio,Cincinnati,Bachelor,1982-03-05,2016-01-16,,Sales,Sales Representative,68363.0,Good,Paula Hull,Active,44
00-33540092,Male,Michigan,Detroit,High School,1987-04-09,2019-07-01,,Operations,Inventory Specialist,60265.0,Needs Improvement,Victor Jennings,Active,39
00-33559082,Female,New York,Rochester,PhD,1983-06-06,2016-04-11,,Finance,Financial Analyst,82358.0,Excellent,Ebony Henry,Active,43
00-33561787,Male,New York,Buffalo,Master,1992-07-28,2016-01-16,,Operations,Operations Analyst,78092.0,Good,Shannon Nash,Active,34
00-33581357,Female,Pennsylvania,Allentown,Bachelor,1996-08-19,2016-06-21,,Operations,Inventory Specialist,53261.0,Satisfactory,Antonio Wood,Active,30
00-33581963,Male,New York,Rochester,Bachelor,1982-04-18,2017-12-23,,Marketing,Content Creator,62983.0,Satisfactory,Lindsey Peterson,Active,44
00-33584929,Female,New York,Rochester,Master,1967-10-29,2024-04-20,,IT,System Administrator,96687.0,Good,Cheryl Compton,Active,59
00-33585405,Male,New York,Rochester,Bachelor,1981-05-07,2023-10-07,,Customer Service,Help Desk Technician,60292.0,Excellent,April Smith,Active,45
00-33593960,Female,New York,New York City,High School,1997-09-27,2018-08-25,2019-02-21,Operations,Inventory Specialist,59592.0,Needs Improvement,Linda Arnold,Terminated,29
00-33597329,Male,New York,Rochester,PhD,1982-02-27,2019-04-01,,IT,IT Manager,103663.0,Good,Briana Mcneil,Active,44
00-33637158,Male,Michigan,Detroit,Bachelor,1971-12-13,2017-10-25,,Operations,Logistics Coordinator,67307.0,Good,James Willis,Active,55
00-33665782,Female,New York,New York City,Bachelor,2001-05-08,2017-12-14,,Operations,Logistics Coordinator,53317.0,Satisfactory,Scott Peck,Active,25
00-33693707,Male,Michigan,Detroit,Master,1992-11-05,2018-10-21,,Operations,Operations Analyst,61051.0,Excellent,Susan Fisher,Active,34
00-33727039,Male,New York,Buffalo,Bachelor,1980-09-13,2023-04-21,,Sales,Sales Representative,68139.0,Needs Improvement,Joanna Fleming,Active,46
00-33734184,Female,New York,Buffalo,Bachelor,1984-02-15,2023-03-22,,Customer Service,Help Desk Technician,72692.0,Satisfactory,Erik Brown,Active,42
00-33738978,Female,New York,Buffalo,Bachelor,1971-01-09,2020-07-12,,Operations,Inventory Specialist,56652.0,Good,Roger Smith,Active,55
00-33740098,Male,New York,Buffalo,Master,1989-11-10,2017-04-02,,IT,System Administrator,93299.0,Good,Richard Roman,Active,37
00-33740148,Male,New York,Buffalo,Bachelor,1972-10-08,2024-05-08,,Operations,Logistics Coordinator,70633.0,Excellent,Erin Jackson,Active,54
00-33744145,Female,New York,Rochester,Bachelor,1992-10-27,2023-07-30,,Customer Service,Customer Service Representative,54606.0,Good,Gregory Larson,Active,34
00-33748640,Female,New York,New York City,High School,1972-04-13,2023-10-29,,Operations,Inventory Specialist,54401.0,Good,Austin Collins,Active,54
00-33761455,Male,Pennsylvania,Pittsburgh,Bachelor,1988-11-11,2020-07-21,,Operations,Logistics Coordinator,67768.0,Satisfactory,Alicia Krueger,Active,38
00-33767704,Male,Pennsylvania,Pittsburgh,Bachelor,1962-02-27,2018-11-11,,Marketing,Marketing Coordinator,66032.0,Good,Jason Johnson,Active,64
00-33768506,Female,Virginia,Virginia Beach,High School,1979-03-06,2020-06-03,,Customer Service,Customer Service Representative,56690.0,Satisfactory,Linda Santiago,Active,47
00-33773513,Male,New York,New York City,Bachelor,1996-12-29,2024-03-20,,Operations,Inventory Specialist,63358.0,Needs Improvement,Jesse Delacruz,Active,30
00-33776150,Female,New York,New York City,High School,1971-03-21,2024-02-19,2024-08-17,Customer Service,Customer Service Representative,62902.0,Needs Improvement,Alfred Baker,Terminated,55
00-33776348,Male,New York,Rochester,Master,1975-04-23,2017-03-30,,Marketing,Marketing Manager,104836.0,Good,John Cook,Active,51
00-33781587,Male,New York,Buffalo,Bachelor,1982-01-31,2023-11-08,,Operations,Operations Analyst,87536.0,Good,Brittney Avila,Active,44
00-33781932,Male,New York,Rochester,Bachelor,1965-02-17,2023-06-11,,Customer Service,Customer Service Representative,67327.0,Good,Bryan West,Active,61
00-33783708,Male,New York,New York City,Bachelor,1994-07-22,2022-03-19,,Operations,Inventory Specialist,67929.0,Good,Ebony Greene,Active,32
00-33788142,Male,New York,New York City,PhD,1963-04-27,2017-09-27,,Finance,Financial Analyst,94441.0,Needs Improvement,Samuel Alexander,Active,63
00-33798326,Female,Michigan,Warren,Bachelor,1993-04-02,2022-10-03,,Marketing,Content Creator,56622.0,Good,Nicholas Reed,Active,33
00-33814342,Male,New York,Buffalo,PhD,1981-01-10,2015-06-14,,Sales,Sales Specialist,85240.0,Good,Lisa Walsh,Active,45
00-33818260,Male,New York,New York City,High School,1975-02-20,2024-02-06,2024-08-04,Customer Service,Customer Service Representative,58887.0,Excellent,Tricia Shelton,Terminated,51
00-33832188,Female,New York,Buffalo,Bachelor,1996-10-04,2024-11-21,,Customer Service,Customer Service Representative,62110.0,Good,Kristina Todd,Active,30
00-33833454,Female,West Virginia,Morgantown,Bachelor,1975-11-27,2015-09-15,,Operations,Inventory Specialist,59759.0,Satisfactory,Tony Dunn,Active,51
00-33840642,Male,Michigan,Detroit,High School,1977-03-06,2019-12-27,,Customer Service,Help Desk Technician,78255.0,Excellent,Brandon Reyes,Active,49
00-33847090,Male,New York,Buffalo,Bachelor,1988-12-06,2020-07-07,,Customer Service,Help Desk Technician,90814.0,Satisfactory,Chad Gonzalez,Active,38
00-33860571,Female,New York,Buffalo,Bachelor,1987-11-25,2020-09-12,,Sales,Sales Representative,62394.0,Satisfactory,Amy Foster,Active,39
00-33869685,Male,New York,Buffalo,Bachelor,1995-10-18,2020-05-20,,IT,Software Developer,103728.0,Excellent,Ruben Doyle,Active,31
00-33878421,Male,New York,Rochester,Bachelor,1996-06-25,2019-02-01,,IT,System Administrator,76631.0,Satisfactory,Justin Edwards,Active,30
00-33891297,Male,New York,Rochester,Master,1989-05-15,2017-06-01,,Operations,Operations Analyst,67620.0,Excellent,Victoria Allen,Active,37
00-33898911,Female,New York,New York City,High School,1979-12-15,2018-03-20,,Customer Service,Help Desk Technician,79954.0,Satisfactory,Jeffrey Powers,Active,47
00-33899852,Female,Pennsylvania,Philadelphia,Master,1974-08-25,2019-07-07,,HR,HR Coordinator,65363.0,Excellent,Jennifer Fox,Active,52
00-33915102,Female,New York,Rochester,Bachelor,1978-08-07,2022-11-26,,Sales,Sales Representative,61477.0,Needs Improvement,Ashley Washington,Active,48
00-33929694,Male,Michigan,Warren,Master,1959-12-28,2020-08-30,,Operations,Operations Analyst,84093.0,Satisfactory,Garrett Harris,Active,67
00-33946564,Male,New York,New York City,Master,2002-08-06,2024-03-10,,Operations,Operations Analyst,71093.0,Satisfactory,Paula Munoz,Active,24
00-33954324,Female,New York,New York City,Master,1987-03-19,2024-01-04,2024-07-02,Operations,Operations Analyst,87587.0,Excellent,Emily Mitchell,Terminated,39
00-33963425,Female,New York,New York City,Bachelor,1983-11-04,2017-04-18,,Finance,Accounts Payable Specialist,59188.0,Satisfactory,Anthony Clarke,Active,43
00-33987338,Male,New York,New York City,PhD,1973-06-13,2018-09-28,,Sales,Sales Consultant,75034.0,Excellent,Laura Wilson,Active,53
00-33988814,Male,New York,New York City,PhD,1966-12-18,2020-01-03,,Sales,Sales Specialist,78963.0,Good,Andrew Andrews,Active,60
00-33994116,Female,New York,New York City,Master,1976-11-11,2022-12-15,,IT,Software Developer,85624.0,Satisfactory,Ryan Peters,Active,50
00-33996035,Male,New York,Rochester,Bachelor,1996-02-23,2019-12-28,,IT,Software Developer,103293.0,Good,Carlos Barnes,Active,30
00-33997786,Male,Michigan,Detroit,High School,1991-10-26,2020-05-23,,Customer Service,Support Specialist,59484.0,Satisfactory,Daniel Kennedy,Active,35
00-34003188,Male,Ohio,Columbus,Master,1975-03-06,2019-09-26,,IT,Software Developer,94811.0,Good,Derrick Rogers,Active,51
00-34003439,Female,Michigan,Detroit,Bachelor,1992-04-30,2024-03-23,,Operations,Inventory Specialist,54933.0,Good,Carl Campbell,Active,34
00-34015248,Male,New York,Buffalo,Bachelor,1994-10-27,2015-07-29,,Marketing,SEO Specialist,63906.0,Good,Laura Smith,Active,32
00-34019729,Male,New York,New York City,Bachelor,1960-04-11,2018-09-29,2019-03-28,Operations,Logistics Coordinator,68783.0,Good,Benjamin Schmitt,Terminated,66
00-34024774,Male,Michigan,Detroit,Bachelor,1994-02-04,2018-07-10,,Sales,Sales Specialist,64458.0,Satisfactory,Jonathan Lawrence,Active,32
00-34027688,Male,Pennsylvania,Allentown,Bachelor,1990-12-17,2023-07-22,,Operations,Inventory Specialist,62459.0,Excellent,Jennifer Hobbs,Active,36
00-34036169,Male,New York,New York City,Bachelor,1982-08-22,2018-12-22,,Sales,Sales Representative,79356.0,Good,Eric Duran,Active,44
00-34049258,Female,Pennsylvania,Philadelphia,Master,1962-11-22,2023-02-24,,Sales,Sales Consultant,92284.0,Excellent,Tracy Massey,Active,64
00-34058025,Female,New York,Rochester,Master,1984-01-14,2018-05-06,,Operations,Operations Analyst,74513.0,Good,Susan Lin,Active,42
00-34070716,Male,New York,New York City,Master,2002-03-01,2023-04-20,,Operations,Operations Manager,80400.0,Excellent,Lynn Wood,Active,24
00-34077528,Female,New York,Rochester,Master,1986-09-20,2017-09-29,,Finance,Finance Manager,132723.0,Satisfactory,Gregory Wood,Active,40
00-34120341,Male,New York,New York City,Bachelor,1965-12-27,2021-05-14,,Customer Service,Customer Service Representative,65998.0,Good,Rebecca Trujillo,Active,61
00-34132872,Female,New York,New York City,Bachelor,1994-06-30,2017-07-26,,Sales,Sales Consultant,83731.0,Satisfactory,Lisa Simpson,Active,32
00-34134478,Female,Michigan,Grand Rapids,Bachelor,1985-07-18,2015-10-23,2018-10-25,Operations,Logistics Coordinator,59494.0,Good,Amber Sherman,Terminated,41
00-34148004,Male,Michigan,Detroit,Bachelor,1993-10-24,2018-02-07,,Operations,Logistics Coordinator,64498.0,Satisfactory,Jacqueline Weiss,Active,33
00-34150810,Male,Virginia,Virginia Beach,Master,1959-09-01,2015-11-04,,IT,System Administrator,84800.0,Excellent,Kevin Tucker,Active,67
00-34163569,Female,New York,New York City,Bachelor,1992-02-25,2017-11-19,,Operations,Operations Analyst,72538.0,Good,James Bryant,Active,34
00-34167344,Male,New York,New York City,Master,1998-03-31,2021-12-02,,Sales,Sales Specialist,77727.0,Good,Tina Adams,Active,28
00-34194479,Male,New York,New York City,Master,1985-05-15,2018-11-24,2019-05-23,Finance,Financial Analyst,74915.0,Excellent,Jeffrey Rodriguez,Terminated,41
00-34198568,Female,Michigan,Warren,Bachelor,1983-02-21,2024-06-28,,Sales,Sales Representative,70641.0,Needs Improvement,Russell Anderson,Active,43
00-34201500,Male,New York,Buffalo,High School,1983-06-24,2024-12-09,,Marketing,SEO Specialist,60061.0,Satisfactory,Carl Fields,Active,43
00-34206172,Male,New York,Buffalo,High School,1995-06-10,2018-03-11,,Customer Service,Help Desk Technician,57716.0,Needs Improvement,Tara Torres,Active,31
00-34213769,Male,New York,Rochester,Bachelor,1994-08-27,2021-03-19,,Customer Service,Help Desk Technician,79330.0,Satisfactory,Michael Hester,Active,32
00-34220459,Female,New York,New York City,Bachelor,2001-11-01,2020-01-25,2024-12-27,Operations,Logistics Coordinator,61906.0,Good,Cassidy Mason,Terminated,25
00-34228034,Male,New York,Buffalo,High School,1989-01-27,2019-04-17,,Customer Service,Help Desk Technician,80144.0,Satisfactory,Jamie Thomas,Active,37
00-34237228,Male,New York,New York City,Master,1998-04-21,2016-02-01,,Sales,Sales Consultant,88968.0,Needs Improvement,Robert Rivera,Active,28
00-34241075,Male,Pennsylvania,Philadelphia,Master,1985-02-19,2018-04-13,,Marketing,Marketing Manager,97163.0,Good,Michael Davis,Active,41
00-34253410,Female,New York,Buffalo,PhD,1966-07-23,2017-07-27,,Sales,Sales Consultant,89186.0,Good,Julia Keller,Active,60
00-34266570,Female,New York,Buffalo,Bachelor,1967-09-11,2016-08-20,,Operations,Inventory Specialist,62925.0,Good,Troy Brown,Active,59
00-34286300,Male,New York,Buffalo,Bachelor,1988-01-25,2020-10-12,,Sales,Sales Representative,62365.0,Excellent,Kylie Garza,Active,38
00-34304645,Female,New York,Rochester,PhD,1985-12-30,2017-01-22,,Sales,Sales Consultant,96798.0,Excellent,Robert Haynes,Active,41
00-34314630,Female,New York,Buffalo,Bachelor,1995-07-01,2017-12-10,,Sales,Sales Specialist,69055.0,Satisfactory,Susan Hill,Active,31
00-34318675,Male,New York,New York City,Master,1982-07-24,2017-11-24,,Customer Service,Customer Service Manager,82254.0,Good,Melissa Morris,Active,44
00-34341456,Male,Michigan,Detroit,Master,2004-03-16,2022-11-09,,Sales,Sales Consultant,78441.0,Good,Kathy Yoder,Active,22
00-34342463,Male,New York,Rochester,Bachelor,1990-01-31,2022-04-15,,IT,IT Support Specialist,64509.0,Good,Jennifer Simpson,Active,36
00-34347841,Male,New York,New York City,Bachelor,1992-11-17,2023-04-13,2023-10-10,HR,HR Coordinator,61927.0,Good,Christopher Foster,Terminated,34
00-34388806,Female,New York,New York City,Bachelor,1989-07-07,2019-05-10,,Sales,Sales Consultant,66910.0,Satisfactory,Hannah Grant,Active,37
00-34390832,Female,New York,Buffalo,Master,1979-03-16,2018-04-16,,Finance,Financial Analyst,95355.0,Good,Omar Weaver,Active,47
00-34397834,Female,New York,Rochester,Bachelor,1984-06-28,2024-01-03,,Operations,Logistics Coordinator,54470.0,Excellent,Bryan Lopez,Active,42
00-34399341,Male,New York,New York City,Bachelor,1970-05-24,2017-09-11,,Sales,Sales Representative,68393.0,Good,Paul Garner,Active,56
00-34410491,Female,West Virginia,Charleston,Bachelor,1999-08-12,2022-06-25,,Operations,Logistics Coordinator,59778.0,Satisfactory,William Rogers,Active,27
00-34418079,Female,New York,New York City,Bachelor,1996-06-14,2017-08-12,,Customer Service,Help Desk Technician,64916.0,Good,Ashley Washington,Active,30
00-34438599,Male,New York,New York City,Master,1973-05-04,2021-06-28,2021-12-25,IT,Software Developer,76778.0,Good,Melanie Davis,Terminated,53
00-34457853,Male,New York,New York City,Bachelor,1973-12-25,2022-09-14,,Sales,Sales Consultant,107123.0,Excellent,Ryan Travis,Active,53
00-34465088,Male,New York,New York City,High School,1971-07-31,2019-10-27,,Operations,Inventory Specialist,64130.0,Good,Brittany Sandoval,Active,55
00-34480241,Male,New York,Rochester,Bachelor,1982-12-17,2016-02-25,,Operations,Logistics Coordinator,66128.0,Satisfactory,Mark Woods,Active,44
00-34484603,Female,New York,Buffalo,Bachelor,1992-06-11,2019-02-03,,Customer Service,Help Desk Technician,66146.0,Satisfactory,Lisa Peterson,Active,34
00-34488359,Male,New York,New York City,Bachelor,1996-04-19,2022-04-15,,Sales,Sales Representative,78690.0,Good,Brandon Pacheco,Active,30
00-34502256,Female,New York,Rochester,PhD,1996-08-16,2024-06-13,,Sales,Sales Consultant,91687.0,Excellent,Jason Lee,Active,30
00-34512392,Female,New York,New York City,Bachelor,1995-10-03,2019-10-23,,Marketing,SEO Specialist,67579.0,Good,Edwin White,Active,31
00-34515629,Female,New York,Rochester,Bachelor,1965-12-19,2017-08-08,,Customer Service,Support Specialist,64233.0,Good,Brooke Short,Active,61
00-34519519,Female,New York,Buffalo,PhD,1993-03-12,2022-03-26,,Sales,Sales Consultant,80158.0,Excellent,Brenda Miller,Active,33
00-34532913,Female,Ohio,Cleveland,Master,1977-12-27,2024-10-07,,Sales,Sales Specialist,76980.0,Excellent,Donald Love,Active,49
00-34563902,Male,New York,Rochester,Bachelor,1971-10-28,2017-03-07,,Operations,Logistics Coordinator,65383.0,Good,Thomas Henderson,Active,55
00-34572406,Male,New York,Rochester,High School,2001-04-07,2024-08-19,,Customer Service,Customer Service Representative,59115.0,Satisfactory,David Harris,Active,25
00-34574296,Female,New York,New York City,Bachelor,1972-04-11,2023-06-08,,IT,IT Support Specialist,57029.0,Good,Jonathan Hull,Active,54
00-34609232,Female,Michigan,Detroit,PhD,1988-02-24,2022-12-14,,Sales,Sales Specialist,71780.0,Excellent,Amy White,Active,38
00-34609969,Male,New York,New York City,Bachelor,1976-06-15,2020-09-30,,Operations,Inventory Specialist,67570.0,Satisfactory,Charles Wagner,Active,50
00-34616054,Female,New York,New York City,High School,1963-01-19,2019-01-06,,Customer Service,Support Specialist,63596.0,Good,Michelle Smith,Active,63
00-34616876,Female,Michigan,Grand Rapids,Master,1988-04-04,2019-03-28,,Sales,Sales Specialist,83146.0,Good,Nancy Hoover,Active,38
00-34660846,Male,Michigan,Detroit,High School,1970-08-09,2023-06-06,,HR,HR Assistant,55517.0,Satisfactory,Jasmine Gonzalez,Active,56
00-34661114,Female,New York,Rochester,Bachelor,2004-03-23,2021-07-27,,Marketing,Marketing Manager,74257.0,Needs Improvement,Kimberly Martinez,Active,22
00-34664126,Male,New York,New York City,Bachelor,1980-11-29,2020-01-12,,Customer Service,Customer Service Representative,60511.0,Good,Andrea Walker,Active,46
00-34675726,Male,Michigan,Detroit,Bachelor,1992-03-28,2023-12-14,,Customer Service,Support Specialist,62343.0,Satisfactory,Eric Coffey,Active,34
00-34679818,Female,New York,New York City,Master,1991-04-08,2022-08-20,2023-02-16,IT,Software Developer,99379.0,Excellent,Monica Soto,Terminated,35
00-34690946,Female,New York,New York City,PhD,1963-12-15,2015-11-21,,Sales,Sales Consultant,102248.0,Good,Peter Lee,Active,63
00-34704966,Male,New York,Rochester,High School,1975-03-08,2015-01-24,,HR,HR Assistant,68050.0,Excellent,John Robles,Active,51
00-34706569,Female,New York,New York City,Bachelor,1971-01-13,2023-09-15,,Customer Service,Support Specialist,56072.0,Satisfactory,Colin Conley,Active,55
00-34714210,Female,New York,New York City,Bachelor,1998-09-16,2018-02-03,,IT,System Administrator,86326.0,Satisfactory,Diana Cantrell,Active,28
00-34721194,Male,New York,Rochester,High School,1983-09-27,2015-09-16,,Operations,Inventory Specialist,58384.0,Satisfactory,Brittany Mcdaniel,Active,43
00-34723692,Female,New York,Buffalo,High School,1998-06-11,2023-07-11,,Customer Service,Support Specialist,57875.0,Excellent,Craig Page,Active,28
00-34744872,Male,Illinois,Chicago,Bachelor,1996-11-13,2024-05-25,2024-11-21,Marketing,Marketing Coordinator,72436.0,Good,Barbara Odonnell,Terminated,30
00-34753345,Male,New York,New York City,Bachelor,1995-06-30,2022-01-06,,Operations,Inventory Specialist,68115.0,Excellent,Kevin Davis,Active,31
00-34772080,Female,New York,Rochester,High School,1974-10-14,2017-01-31,,Customer Service,Support Specialist,60574.0,Satisfactory,Darren Gomez,Active,52
00-34788160,Female,New York,New York City,High School,1991-08-15,2017-03-03,,Operations,Inventory Specialist,61879.0,Satisfactory,Hunter Johnson,Active,35
00-34796678,Female,Ohio,Cleveland,Master,1986-03-15,2019-01-29,,Operations,Operations Analyst,83367.0,Good,Regina Kelley,Active,40
